day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-11,03:35:58,0baf5e4270,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,9679dc0e-1738-449d-b926-e44524f6e5ee,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driving Jobs Near Me,"Mozilla/5.0 (Linux; Android 10; SM-A013G Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.164 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-11,03:36:04,0baf5e4270,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,9679dc0e-1738-449d-b926-e44524f6e5ee,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driving Jobs Near Me,"Mozilla/5.0 (Linux; Android 10; SM-A013G Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.164 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-11,03:36:16,8b1e7cd303,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157949953|1784800153815042|1780611931035650,c19c60d4-3bb3-4bab-b31e-ce55430832fc,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 13; SM-A528B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/118.0.0.0 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_versio"
2023-12-11,03:37:21,1289420bbe,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,cdfa6da8-a671-44e0-b1b3-a2ac58c7774f,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 11; Hisense E60 Lite Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36 trill_2023108030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:37:31,1289420bbe,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,cdfa6da8-a671-44e0-b1b3-a2ac58c7774f,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Local Truck Driving Jobs,"Mozilla/5.0 (Linux; Android 11; Hisense E60 Lite Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36 trill_2023108030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:37:33,44a0b89274,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157948961|1784800153815042|1780611931035650,5cac5b3a-614b-4ad1-81e8-7ab3f1b5e539,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 13; SM-A245F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-11,03:37:41,99057d7d48,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741282|1784532648788001|1780611931035650,f4682ffc-4f2d-407d-ab5e-9fa63709fdf2,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 9; MAR-LX2 Build/HUAWEIMAR-L22A; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_versio"
2023-12-11,03:37:49,44a0b89274,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157948961|1784800153815042|1780611931035650,5cac5b3a-614b-4ad1-81e8-7ab3f1b5e539,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A245F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-11,03:37:52,44a0b89274,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157948961|1784800153815042|1780611931035650,5cac5b3a-614b-4ad1-81e8-7ab3f1b5e539,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A245F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-11,03:37:56,44a0b89274,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157948961|1784800153815042|1780611931035650,5cac5b3a-614b-4ad1-81e8-7ab3f1b5e539,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A245F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-11,03:41:04,4927956e1d,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741282|1784532648788001|1780611931035650,9f043031-d303-4efd-b0c8-ef1bea3a996b,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 12; SM-A045F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.88 Mobile Safari/537.36 trill_2023103040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versio"
2023-12-11,03:41:42,4fbab89759,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157949953|1784800153815042|1780611931035650,2fd2f983-67ea-485c-900b-3a52a457cdac,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 11; Nokia C2 2nd Edition Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36 trill_2022704050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_l"
2023-12-11,03:41:52,4fbab89759,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157949953|1784800153815042|1780611931035650,2fd2f983-67ea-485c-900b-3a52a457cdac,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 11; Nokia C2 2nd Edition Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36 trill_2022704050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_l"
2023-12-11,03:42:12,0393d7d59d,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,444d1370-f587-44f9-956f-9d9310912e45,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 10; JNY-LX1 Build/HUAWEIJNY-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/huaweiadsglobal_int AppName/musical_ly "
2023-12-11,03:42:20,0393d7d59d,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,444d1370-f587-44f9-956f-9d9310912e45,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 10; JNY-LX1 Build/HUAWEIJNY-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/huaweiadsglobal_int AppName/musical_ly "
2023-12-11,03:42:26,0393d7d59d,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,444d1370-f587-44f9-956f-9d9310912e45,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 10; JNY-LX1 Build/HUAWEIJNY-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/huaweiadsglobal_int AppName/musical_ly "
2023-12-11,03:42:31,423a46661c,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741282|1784532648788001|1780611931035650,5fc58189-71b9-4dc6-bdb0-4f6ef783cb1e,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 13; SM-A145F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/111.0.5563.116 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:42:43,423a46661c,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741282|1784532648788001|1780611931035650,5fc58189-71b9-4dc6-bdb0-4f6ef783cb1e,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Local Truck Driving Jobs,"Mozilla/5.0 (Linux; Android 13; SM-A145F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/111.0.5563.116 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:42:48,423a46661c,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741282|1784532648788001|1780611931035650,763f7d93-3db9-44c7-ab41-d94da44abb76,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 13; SM-A145F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/111.0.5563.116 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:42:52,5de070e878,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741282|1784532648788001|1780611931035650,763f7d93-3db9-44c7-ab41-d94da44abb76,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A145F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/111.0.5563.116 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:42:55,5de070e878,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741282|1784532648788001|1780611931035650,763f7d93-3db9-44c7-ab41-d94da44abb76,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A145F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/111.0.5563.116 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:43:29,0393d7d59d,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,cad787ef-c4dd-4e32-a695-61fa1cc2ff99,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 10; JNY-LX1 Build/HUAWEIJNY-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/huaweiadsglobal_int AppName/musical_ly "
2023-12-11,03:43:34,0393d7d59d,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,cad787ef-c4dd-4e32-a695-61fa1cc2ff99,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 10; JNY-LX1 Build/HUAWEIJNY-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/huaweiadsglobal_int AppName/musical_ly "
2023-12-11,03:43:47,0393d7d59d,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,cad787ef-c4dd-4e32-a695-61fa1cc2ff99,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 10; JNY-LX1 Build/HUAWEIJNY-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/huaweiadsglobal_int AppName/musical_ly "
2023-12-11,03:47:12,829e23aa7d,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741266|1784532648788001|1780611931035650,7b2266e6-5439-4bbe-b240-c959b5540249,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 12; V2118 Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36  trill_210341 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/21.3.41 B"
2023-12-11,03:49:35,1f03e3b622,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,2cb2b080-65e5-4166-a9ec-7d300a14a94c,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 13; SM-A042F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:50:10,71b7723caa,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157949953|1784800153815042|1780611931035650,58a2ecac-22ca-4d7b-9b23-0e5420fc4542,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 11; Hisense E60 Lite Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.166 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/30.7.2 Region/ZA ByteLocale/en Byt"
2023-12-11,03:50:15,71b7723caa,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157949953|1784800153815042|1780611931035650,58a2ecac-22ca-4d7b-9b23-0e5420fc4542,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 11; Hisense E60 Lite Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.166 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/30.7.2 Region/ZA ByteLocale/en Byt"
2023-12-11,03:50:19,71b7723caa,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Copy 2 of Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 09.12 | coca,1784800157949953|1784800153815042|1780611931035650,58a2ecac-22ca-4d7b-9b23-0e5420fc4542,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 11; Hisense E60 Lite Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.166 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/30.7.2 Region/ZA ByteLocale/en Byt"
2023-12-11,03:50:59,7f696f6754,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,a0bbb5e7-4d9b-4fc0-a214-b5f410c4ac32,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 13; SM-A145F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-11,03:54:38,1f03e3b622,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,70b29130-50e9-4b7c-a9dc-7d0efd6d95cc,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 13; SM-A042F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:54:43,1f03e3b622,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,70b29130-50e9-4b7c-a9dc-7d0efd6d95cc,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A042F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:54:57,1f03e3b622,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,70b29130-50e9-4b7c-a9dc-7d0efd6d95cc,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A042F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:55:01,1f03e3b622,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,70b29130-50e9-4b7c-a9dc-7d0efd6d95cc,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driver Jobs Uk,"Mozilla/5.0 (Linux; Android 13; SM-A042F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:57:39,6c3db607ae,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,12efa14f-bbae-4585-b0c3-4ba8133e6d13,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 12; NAM-LX9 Build/HUAWEINAM-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/31.4.4 Region/ZA ByteLocale/en ByteFullLocale/"
2023-12-11,03:57:58,6c3db607ae,0,1,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,12efa14f-bbae-4585-b0c3-4ba8133e6d13,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driving Jobs Near Me,"Mozilla/5.0 (Linux; Android 12; NAM-LX9 Build/HUAWEINAM-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/31.4.4 Region/ZA ByteLocale/en ByteFullLocale/"
2023-12-11,03:58:03,6c3db607ae,0,0,1,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,12efa14f-bbae-4585-b0c3-4ba8133e6d13,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,Truck Driving Jobs Near Me,"Mozilla/5.0 (Linux; Android 12; NAM-LX9 Build/HUAWEINAM-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/31.4.4 Region/ZA ByteLocale/en ByteFullLocale/"
2023-12-11,03:59:29,d3a51fae89,1,0,0,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 24.10,Iva1 - Tonic | 767490 - Truck Driver Jobs / ZA / AlexIv / [eng] | 06.12 | coca,1784532642741298|1784532648788001|1780611931035650,899ca4ac-3684-40c5-a9a8-b78fa7ccbb0f,767490_Truck Driver Jobs / ZA / AlexIv / [int],ZA,,"Mozilla/5.0 (Linux; Android 11; Hisense E50 Lite Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/32.1.3 Region/ZA ByteLocale/en Byte"
